Time [s],Channel 1
5.134794833,0
5.134880083,1
5.134965000,0
5.135050292,1
5.135135208,0
5.135220458,1
5.135305375,0
5.135390667,1
5.135475583,0
5.135560833,1
5.135645750,0
5.135731042,1
5.135815958,0
5.135901208,1
5.135986167,0
5.136071417,1
5.136156333,0
5.136241625,1
5.136328625,0
5.136415958,1
5.136502958,0
5.136590292,1
5.136677292,0
5.136764625,1
5.136851625,0
5.136939000,1
5.137026000,0
5.137113333,1
5.137200333,0
5.137287667,1
5.137374667,0
5.137462000,1
5.137549000,0
5.137636375,1
5.137723333,0
5.137810708,1
5.137897708,0
5.137985042,1
5.138072042,0
5.138159417,1
5.138246417,0
5.138333750,1
5.138420750,0
5.138508125,1
5.138595083,0
5.138682458,1
5.138769458,0
5.138856792,1
5.138943792,0
5.139031125,1
5.139118125,0
5.139205458,1
5.139292458,0
5.139379792,1
5.139466792,0
5.139554125,1
5.139641125,0
5.139728458,1
5.139815458,0
5.139902792,1
5.139989792,0
5.140077125,1
5.140164125,0
5.140251458,1
5.140338458,0
5.140425792,1
5.140512792,0
5.140600125,1
5.140687125,0
5.140774500,1
5.140861500,0
5.140948833,1
5.141035833,0
5.141123167,1
5.141210167,0
5.141297542,1
5.141384542,0
5.141471875,1
5.141558875,0
5.141646208,1
5.141733208,0
5.141820583,1
5.141907542,0
5.141994917,1
5.142081917,0
5.142169250,1
5.142256250,0
5.142343583,1
5.142430583,0
5.142517917,1
5.142604917,0
5.142692250,1
5.142779250,0
5.142866583,1
5.142953583,0
5.143040958,1
5.143127958,0
5.143215292,1
5.143302250,0
5.143389625,1
5.143476625,0
5.143563958,1
5.143650958,0
5.143738292,1
5.143825292,0
5.143912625,1
5.143999625,0
5.144087000,1
5.144174000,0
5.144261333,1
5.144348333,0
5.144435667,1
5.144522667,0
5.144610000,1
5.144697000,0
5.144784333,1
5.144871333,0
5.144958708,1
5.145045708,0
5.145133042,1
5.145220042,0
5.145307375,1
5.145394375,0
5.145481750,1
5.145568750,0
5.145656083,1
5.145743083,0
5.145830417,1
5.145917417,0
5.146004750,1
5.146091750,0
5.146179125,1
5.146266083,0
5.146353458,1
5.146440458,0
5.146527792,1
5.146614792,0
5.146702125,1
5.146789125,0
5.146876500,1
5.146963500,0
5.147050833,1
5.147137833,0
5.147225167,1
5.147312167,0
5.147399500,1
5.147486500,0
5.147573833,1
5.147660875,0
5.147748208,1
5.147835208,0
5.147922542,1
5.148009542,0
5.148096875,1
5.148183875,0
5.148271250,1
5.148358250,0
5.148445583,1
5.148532583,0
5.148619958,1
5.148706958,0
5.148794292,1
5.148881333,0
5.148968667,1
5.149055667,0
5.149143042,1
5.149230000,0
5.149317375,1
5.149404375,0
5.149491750,1
5.149578750,0
5.149666083,1
5.149753083,0
5.149840417,1
5.149927417,0
5.150014750,1
5.150101750,0
5.150189083,1
5.150276083,0
5.150363458,1
5.150450458,0
5.150537792,1
5.150624792,0
5.150712125,1
5.150799125,0
5.150886500,1
5.150973500,0
5.151060833,1
5.151147833,0
5.151235167,1
5.151322167,0
5.151409500,1
5.151496500,0
5.151583833,1
5.151672917,0
5.151762333,1
5.151851375,0
5.151940833,1
5.152029875,0
5.152119292,1
5.152208375,0
5.152297792,1
5.152386833,0
5.152476292,1
5.152565333,0
5.152654750,1
5.152743833,0
5.152833250,1
5.152922333,0
5.153011750,1
5.153100833,0
5.153190292,1
5.153279375,0
5.153368792,1
5.153457833,0
5.153547292,1
5.153636333,0
5.153725750,1
5.153814833,0
5.153904250,1
5.153993333,0
5.154082750,1
5.154171833,0
5.154261250,1
5.154350333,0
5.154439750,1
5.154528792,0
5.154618250,1
5.154707292,0
5.154796750,1
5.154885792,0
5.154975208,1
5.155064292,0
5.155153708,1
5.155242792,0
5.155332208,1
5.155421250,0
5.155510708,1
5.155599750,0
5.155689208,1
5.155778292,0
5.155867708,1
5.155956750,0
5.156046208,1
5.156135250,0
5.156224708,1
5.156313750,0
5.156403208,1
5.156492250,0
5.156581708,1
5.156670750,0
5.156760208,1
5.156849250,0
5.156938667,1
5.157027750,0
5.157117167,1
5.157206250,0
5.157295667,1
5.157384750,0
5.157474167,1
5.157563250,0
5.157652708,1
5.157741750,0
5.157831167,1
5.157920250,0
5.158009667,1
5.158098750,0
5.158188167,1
5.158277250,0
5.158366667,1
5.158455750,0
5.158545167,1
5.158634250,0
5.158723667,1
5.158812750,0
5.158902167,1
5.158991250,0
5.159080667,1
5.159169750,0
5.159259167,1
5.159348250,0
5.159437708,1
5.159526750,0
5.159616167,1
5.159705250,0
5.159794667,1
5.159883750,0
5.159973167,1
5.160062250,0
5.160151667,1
5.160240750,0
5.160330167,1
5.160419250,0
5.160508667,1
5.160597750,0
5.160687167,1
5.160776250,0
5.160865667,1
5.160954708,0
5.161044167,1
5.161133250,0
5.161222667,1
5.161311708,0
5.161401125,1
5.161490208,0
5.161579625,1
5.161668708,0
5.161758125,1
5.161847167,0
5.161936625,1
5.162025667,0
5.162115083,1
5.162204167,0
5.162293583,1
5.162382667,0
5.162472083,1
5.162561167,0
5.162650583,1
5.162739625,0
5.162829083,1
5.162918167,0
5.163007583,1
5.163096667,0
5.163186083,1
5.163275125,0
5.163364583,1
5.163453625,0
5.163543042,1
5.163632125,0
5.163721542,1
5.163810625,0
5.163900042,1
5.163989125,0
5.164078583,1
5.164167625,0
5.164257042,1
5.164346125,0
5.164435542,1
5.164524625,0
5.164614042,1
5.164703125,0
5.164792542,1
5.164881583,0
5.164971042,1
5.165060083,0
5.165149500,1
5.165238583,0
5.165328000,1
5.165417083,0
5.165506500,1
5.165595583,0
5.165685000,1
5.165774083,0
5.165863500,1
5.165952583,0
5.166042000,1
5.166131042,0
5.166220500,1
5.166309542,0
5.166399000,1
5.166488042,0
5.166577500,1
5.166666542,0
5.166756000,1
5.166847125,0
5.166938625,1
5.167029792,0
5.167121292,1
5.167212417,0
5.167303958,1
5.167395083,0
5.167486583,1
5.167577750,0
5.167669250,1
5.167760375,0
5.167851917,1
5.167943042,0
5.168034583,1
5.168125708,0
5.168217250,1
5.168308375,0
5.168399875,1
5.168491000,0
5.168582542,1
5.168673667,0
5.168765167,1
5.168856333,0
5.168947833,1
5.169038958,0
5.169130458,1
5.169221625,0
5.169313125,1
5.169404292,0
5.169495792,1
5.169586917,0
5.169678417,1
5.169769583,0
5.169861083,1
5.169952208,0
5.170043750,1
5.170134875,0
5.170226375,1
5.170317500,0
5.170409042,1
5.170500167,0
5.170591667,1
5.170682792,0
5.170774292,1
5.170865458,0
5.170956958,1
5.171048125,0
5.171139625,1
5.171230750,0
5.171322292,1
5.171413417,0
5.171504917,1
5.171596083,0
5.171687583,1
5.171778750,0
5.171870250,1
5.171961417,0
5.172052917,1
5.172144083,0
5.172235583,1
5.172326708,0
5.172418250,1
5.172509375,0
5.172600875,1
5.172692042,0
5.172783542,1
5.172874708,0
5.172966208,1
5.173057375,0
5.173148875,1
5.173240000,0
5.173331542,1
5.173422667,0
5.173514167,1
5.173605333,0
5.173696833,1
5.173788000,0
5.173879500,1
5.173970667,0
5.174062167,1
5.174153333,0
5.174244833,1
5.174335958,0
5.174427458,1
5.174518625,0
5.174610125,1
5.174701292,0
5.174792792,1
5.174883917,0
5.174975458,1
5.175066583,0
5.175158083,1
5.175249250,0
5.175340750,1
5.175431917,0
5.175523417,1
5.175614583,0
5.175706083,1
5.175797208,0
5.175888750,1
5.175979875,0
5.176071417,1
5.176162542,0
5.176254042,1
5.176345208,0
5.176436708,1
5.176527875,0
5.176619375,1
5.176710542,0
5.176802042,1
5.176893208,0
5.176984708,1
5.177075833,0
5.177167375,1
5.177258500,0
5.177350000,1
5.177441167,0
5.177532708,1
5.177623833,0
5.177715333,1
5.177806500,0
5.177898000,1
5.177989167,0
5.178080667,1
5.178171833,0
5.178263333,1
5.178354458,0
5.178446000,1
5.178537125,0
5.178628625,1
5.178719792,0
5.178811292,1
5.178902458,0
5.178993958,1
5.179085125,0
5.179176667,1
5.179267792,0
5.179359333,1
5.179450458,0
5.179541958,1
5.179633125,0
5.179724625,1
5.179815792,0
5.179907292,1
5.179998458,0
5.180089958,1
5.180181125,0
5.180272625,1
5.180363792,0
5.180455292,1
5.180546458,0
5.180637958,1
5.180729125,0
5.180820667,1
5.180911792,0
5.181003333,1
5.181094458,0
5.181186000,1
5.181277125,0
5.181368667,1
5.181459792,0
5.181551292,1
5.181644542,0
5.181738125,1
5.181831333,0
5.181924917,1
5.182018167,0
5.182111750,1
5.182204958,0
5.182298542,1
5.182391750,0
5.182485375,1
5.182578583,0
5.182672167,1
5.182765375,0
5.182858958,1
5.182952167,0
5.183045750,1
5.183139000,0
5.183232583,1
5.183325792,0
5.183419375,1
5.183512583,0
5.183606208,1
5.183699417,0
5.183793000,1
5.183886208,0
5.183979792,1
5.184073000,0
5.184166583,1
5.184259833,0
5.184353417,1
5.184446625,0
5.184540208,1
5.184633417,0
5.184727042,1
5.184820250,0
5.184913833,1
5.185007042,0
5.185100625,1
5.185193833,0
5.185287458,1
5.185380667,0
5.185474250,1
5.185567458,0
5.185661042,1
5.185754250,0
5.185847833,1
5.185941042,0
5.186034625,1
5.186127833,0
5.186221417,1
5.186314667,0
5.186408250,1
5.186501458,0
5.186595042,1
5.186688250,0
5.186781833,1
5.186875083,0
5.186968667,1
5.187061875,0
5.187155458,1
5.187248667,0
5.187342250,1
5.187435458,0
5.187529042,1
5.187622292,0
5.187715875,1
5.187809083,0
5.187902667,1
5.187995917,0
5.188089500,1
5.188182708,0
5.188276292,1
5.188369542,0
5.188463125,1
5.188556333,0
5.188649917,1
5.188743125,0
5.188836750,1
5.188929958,0
5.189023542,1
5.189116750,0
5.189210333,1
5.189303583,0
5.189397167,1
5.189490375,0
5.189583958,1
5.189677167,0
5.189770750,1
5.189864000,0
5.189957583,1
5.190050792,0
5.190144375,1
5.190237625,0
5.190331208,1
5.190424417,0
5.190518000,1
5.190611208,0
5.190704833,1
5.190798042,0
5.190891625,1
5.190984833,0
5.191078417,1
5.191171667,0
5.191265250,1
5.191358458,0
5.191452042,1
5.191545292,0
5.191638875,1
5.191732083,0
5.191825708,1
5.191918917,0
5.192012500,1
5.192105708,0
5.192199292,1
5.192292542,0
5.192386125,1
5.192479333,0
5.192572917,1
5.192666125,0
5.192759708,1
5.192852958,0
5.192946542,1
5.193039750,0
5.193133333,1
5.193226583,0
5.193320167,1
5.193413375,0
5.193506958,1
5.193600208,0
5.193693792,1
5.193787000,0
5.193880583,1
5.193973792,0
5.194067417,1
5.194160625,0
5.194254208,1
5.194347417,0
5.194441000,1
5.194534208,0
5.194627833,1
5.194721042,0
5.194814625,1
5.194907875,0
5.195001458,1
5.195094667,0
5.195188292,1
5.195281500,0
5.195375083,1
5.195468292,0
5.195561917,1
5.195655125,0
5.195748708,1
5.195841917,0
5.195935542,1
5.196030833,0
5.196126500,1
5.196221792,0
5.196317458,1
5.196412750,0
5.196508417,1
5.196603708,0
5.196699375,1
5.196794667,0
5.196890333,1
5.196985625,0
5.197081292,1
5.197176583,0
5.197272292,1
5.197367583,0
5.197463250,1
5.197558542,0
5.197654208,1
5.197749500,0
5.197845208,1
5.197940500,0
5.198036167,1
5.198131458,0
5.198227125,1
5.198322458,0
5.198418125,1
5.198513417,0
5.198609083,1
5.198704375,0
5.198800042,1
5.198895333,0
5.198991000,1
5.199086292,0
5.199181958,1
5.199277250,0
5.199372917,1
5.199468208,0
5.199563875,1
5.199659167,0
5.199754833,1
5.199850125,0
5.199945792,1
5.200041083,0
5.200136792,1
5.200232083,0
5.200327750,1
5.200423042,0
5.200518708,1
5.200614000,0
5.200709667,1
5.200804958,0
5.200900625,1
5.200995917,0
5.201091625,1
5.201186917,0
5.201282583,1
5.201377875,0
5.201473542,1
5.201568833,0
5.201664500,1
5.201759792,0
5.201855500,1
5.201950750,0
5.202046458,1
5.202141750,0
5.202237417,1
5.202332708,0
5.202428375,1
5.202523667,0
5.202619333,1
5.202714625,0
5.202810333,1
5.202905625,0
5.203001292,1
5.203096583,0
5.203192292,1
5.203287583,0
5.203383250,1
5.203478542,0
5.203574208,1
5.203669500,0
5.203765167,1
5.203860458,0
5.203956125,1
5.204051417,0
5.204147083,1
5.204242375,0
5.204338042,1
5.204433375,0
5.204529042,1
5.204624333,0
5.204720000,1
5.204815292,0
5.204910958,1
5.205006250,0
5.205101958,1
5.205197250,0
5.205292917,1
5.205388208,0
5.205483875,1
5.205579167,0
5.205674833,1
5.205770125,0
5.205865833,1
5.205961125,0
5.206056792,1
5.206152083,0
5.206247750,1
5.206343042,0
5.206438708,1
5.206534000,0
5.206629667,1
5.206724958,0
5.206820625,1
5.206915958,0
5.207011625,1
5.207106917,0
5.207202583,1
5.207297833,0
5.207393500,1
5.207488833,0
5.207584458,1
5.207679750,0
5.207775458,1
5.207870708,0
5.207966417,1
5.208061708,0
5.208157375,1
5.208252667,0
5.208348333,1
5.208443625,0
5.208539292,1
5.208634583,0
5.208730250,1
5.208825542,0
5.208921250,1
5.209016542,0
5.209112208,1
5.209207500,0
5.209303167,1
5.209398458,0
5.209494125,1
5.209589417,0
5.209685125,1
5.209780417,0
5.209876083,1
5.209971375,0
5.210067042,1
5.210164375,0
5.210262125,1
5.210359500,0
5.210457250,1
5.210554583,0
5.210652333,1
5.210749708,0
5.210847458,1
5.210944792,0
5.211042542,1
5.211139917,0
5.211237667,1
5.211335000,0
5.211432792,1
5.211530125,0
5.211627875,1
5.211725208,0
5.211823000,1
5.211920333,0
5.212018083,1
5.212115458,0
5.212213208,1
5.212310583,0
5.212408333,1
5.212505667,0
5.212603417,1
5.212700792,0
5.212798542,1
5.212895875,0
5.212993625,1
5.213091000,0
5.213188750,1
5.213286083,0
5.213383833,1
5.213481167,0
5.213578917,1
5.213676292,0
5.213774042,1
5.213871375,0
5.213969125,1
5.214066500,0
5.214164250,1
5.214261583,0
5.214359333,1
5.214456708,0
5.214554458,1
5.214651833,0
5.214749583,1
5.214846958,0
5.214944708,1
5.215042083,0
5.215139833,1
5.215237208,0
5.215334958,1
5.215432333,0
5.215530083,1
5.215627417,0
5.215725167,1
5.215822542,0
5.215920292,1
5.216017625,0
5.216115375,1
5.216212750,0
5.216310500,1
5.216407875,0
5.216505625,1
5.216602958,0
5.216700708,1
5.216798083,0
5.216895833,1
5.216993167,0
5.217090917,1
5.217188292,0
5.217286042,1
5.217383375,0
5.217481125,1
5.217578500,0
5.217676250,1
5.217773583,0
5.217871375,1
5.217968708,0
5.218066458,1
5.218163833,0
5.218261583,1
5.218358958,0
5.218456708,1
5.218554083,0
5.218651833,1
5.218749208,0
5.218846958,1
5.218944333,0
5.219042083,1
5.219139458,0
5.219237208,1
5.219334542,0
5.219432292,1
5.219529667,0
5.219627417,1
5.219724792,0
5.219822542,1
5.219919875,0
5.220017667,1
5.220115000,0
5.220212750,1
5.220310125,0
5.220407875,1
5.220505208,0
5.220603000,1
5.220700333,0
5.220798083,1
5.220895458,0
5.220993208,1
5.221090583,0
5.221188333,1
5.221285667,0
5.221383417,1
5.221480792,0
5.221578542,1
5.221675875,0
5.221773625,1
5.221871000,0
5.221968750,1
5.222066125,0
5.222163875,1
5.222261250,0
5.222359000,1
5.222456375,0
5.222554083,1
5.222651458,0
5.222749208,1
5.222846583,0
5.222944333,1
5.223041667,0
5.223139458,1
5.223236792,0
5.223334542,1
5.223431917,0
5.223529667,1
5.223627000,0
5.223724750,1
5.223822125,0
5.223919875,1
5.224019292,0
5.224119125,1
5.224218583,0
5.224318417,1
5.224417833,0
5.224517667,1
5.224617125,0
5.224716958,1
5.224816375,0
5.224916208,1
5.225015625,0
5.225115458,1
5.225214917,0
5.225314750,1
5.225414167,0
5.225514000,1
5.225613417,0
